Beta_Cox,stds_Cox,p_values_Cox,Beta_AFT,stds_AFT,p_values_AFT,Beta_AH,stds_AH,p_values_AH
0.06967996866204794,0.07892751916021144,0.0,0.06857364780541868,0.08350407264201452,0.0,0.026311231739019975,0.14876308506978972,0.0
1.8343766828953554,0.2688442107143967,0.0,1.9539953282525806,0.2990125454685613,0.0,1.104574416467612,0.3672433505330883,0.0
4.421152938752551,0.5287898310837729,0.0,6.000467044289456,0.8588899959623999,0.0,1.37001300004029,1.1051239683727778,0.0
1.009752605295092,0.24533202604358423,0.0,1.3440255192390196,0.3164635619938806,0.0,1.6650551844532333,1.3107647698737037,0.0
-0.016505297835898432,0.09852833934640544,0.0,-0.1279100994672293,0.10992268773152483,0.0,-0.5354116564895801,0.19667766309461213,0.0
0.9754391818521817,0.10594605469069814,0.0,1.0018097119954168,0.11589780919363066,0.0,2.5094916475283506,0.6446673166814714,0.0
0.39177958507622285,0.24745711829949046,0.0,0.3847945278653126,0.2888804342463573,0.0,-0.39358570888784206,1.6687256791237604,0.0
