0.014,0.0,0.018,0.002,0.02,0.032,0.0,0.024,0.076,0.0
0.128,0.0,0.186,0.058,0.142,0.142,0.016,0.138,0.18,0.002
0.188,0.01,0.228,0.156,0.15,0.158,0.03,0.208,0.182,0.002
0.192,0.016,0.204,0.184,0.178,0.172,0.048,0.226,0.182,0.006
0.216,0.022,0.214,0.16,0.182,0.172,0.06,0.224,0.176,0.012
0.214,0.018,0.192,0.146,0.188,0.188,0.072,0.21,0.172,0.028
0.2,0.018,0.178,0.138,0.18,0.184,0.082,0.196,0.182,0.024
0.194,0.022,0.168,0.126,0.184,0.188,0.094,0.21,0.192,0.03
0.206,0.018,0.154,0.124,0.176,0.178,0.114,0.2,0.188,0.03
