0.57,0.058,0.574,0.238,0.59,0.6,0.124,0.61,0.75,0.016
0.908,0.274,0.954,0.784,0.86,0.892,0.514,0.932,0.966,0.186
0.95,0.36,0.968,0.904,0.924,0.95,0.698,0.97,0.956,0.294
0.956,0.394,0.962,0.926,0.948,0.966,0.768,0.96,0.958,0.328
0.946,0.416,0.952,0.938,0.95,0.972,0.806,0.956,0.956,0.36
0.952,0.442,0.956,0.934,0.94,0.962,0.83,0.954,0.956,0.41
0.95,0.488,0.948,0.932,0.942,0.956,0.842,0.944,0.952,0.476
0.948,0.52,0.942,0.936,0.938,0.948,0.84,0.938,0.958,0.522
0.95,0.568,0.934,0.944,0.928,0.948,0.85,0.934,0.95,0.538
