IBS_Cox_Linear,IBS_CoxPH(Full),IBS_Cox_CC,IBS_Cox_Time,IBS_DeepSurv,IBS_DeepHit,IBS_RSF,IBS_PAFT,IBS_SAFT,IBS_AH
0.13231008994292795,0.13316733213189938,0.11678434378010642,0.11949910534373999,0.11529628097801232,0.12316113999176445,0.11895251881636865,0.12482461452905919,0.13680315319630004,0.1353852278641301
0.04822278022766113,39.478397369384766,0.3407125473022461,0.7654902935028076,0.24979853630065918,0.39131593704223633,0.858511209487915,0.3040285110473633,1.891638994216919,4.646503925323486
